datetime,from,to,distance_m,duration_s
2024-01-20 07:50:01.699818,Krumpaul,Höhle,2174,184
2024-01-20 07:50:01.699818,Krumpaul,Krankenhaus,1539,147
2024-01-20 07:50:01.544792,Krankenhaus,Höhle,1902,176
2024-01-20 07:50:01.544792,Krankenhaus,Krumpaul,1560,145
2024-01-20 07:50:01.352043,Höhle,Krankenhaus,1905,183
2024-01-20 07:50:01.352043,Höhle,Krumpaul,2154,181
2024-01-20 07:40:02.356036,Krumpaul,Höhle,2174,184
2024-01-20 07:40:02.356036,Krumpaul,Krankenhaus,1539,147
2024-01-20 07:40:02.252556,Krankenhaus,Höhle,1902,176
2024-01-20 07:40:02.252556,Krankenhaus,Krumpaul,1560,145
2024-01-20 07:40:02.072402,Höhle,Krankenhaus,1905,183
2024-01-20 07:40:02.072402,Höhle,Krumpaul,2154,181
2024-01-20 07:30:01.326987,Krumpaul,Höhle,2174,184
2024-01-20 07:30:01.326987,Krumpaul,Krankenhaus,1539,147
2024-01-20 07:30:01.16261,Krankenhaus,Höhle,1902,176
2024-01-20 07:30:01.16261,Krankenhaus,Krumpaul,1560,145
2024-01-20 07:30:01.028896,Höhle,Krankenhaus,1905,183
2024-01-20 07:30:01.028896,Höhle,Krumpaul,2154,181
2024-01-20 07:20:01.930711,Krumpaul,Höhle,2174,184
2024-01-20 07:20:01.930711,Krumpaul,Krankenhaus,1539,147
2024-01-20 07:20:01.770786,Krankenhaus,Höhle,1902,176
2024-01-20 07:20:01.770786,Krankenhaus,Krumpaul,1560,145
2024-01-20 07:20:01.597869,Höhle,Krankenhaus,1905,183
2024-01-20 07:20:01.597869,Höhle,Krumpaul,2154,181
2024-01-20 07:10:01.197944,Krumpaul,Höhle,2174,184
2024-01-20 07:10:01.197944,Krumpaul,Krankenhaus,1539,147
2024-01-20 07:10:01.059129,Krankenhaus,Höhle,1902,176
2024-01-20 07:10:01.059129,Krankenhaus,Krumpaul,1560,145
2024-01-20 07:10:00.856792,Höhle,Krankenhaus,1905,183
2024-01-20 07:10:00.856792,Höhle,Krumpaul,2154,181
2024-01-20 07:00:02.472458,Krumpaul,Höhle,2174,184
2024-01-20 07:00:02.472458,Krumpaul,Krankenhaus,1539,147
2024-01-20 07:00:02.345216,Krankenhaus,Höhle,1902,176
2024-01-20 07:00:02.345216,Krankenhaus,Krumpaul,1560,145
2024-01-20 07:00:02.137949,Höhle,Krankenhaus,1905,183
2024-01-20 07:00:02.137949,Höhle,Krumpaul,2154,181
2024-01-20 06:50:02.408891,Krumpaul,Höhle,2174,184
2024-01-20 06:50:02.408891,Krumpaul,Krankenhaus,1539,147
2024-01-20 06:50:02.256285,Krankenhaus,Höhle,1902,176
2024-01-20 06:50:02.256285,Krankenhaus,Krumpaul,1560,145
2024-01-20 06:50:02.062566,Höhle,Krankenhaus,1905,183
2024-01-20 06:50:02.062566,Höhle,Krumpaul,2154,181
2024-01-20 06:20:01.034713,Krumpaul,Höhle,2174,184
2024-01-20 06:20:01.034713,Krumpaul,Krankenhaus,1539,147
2024-01-20 06:20:00.925226,Krankenhaus,Höhle,1902,176
2024-01-20 06:20:00.925226,Krankenhaus,Krumpaul,1560,145
2024-01-20 06:20:00.734771,Höhle,Krankenhaus,1905,183
2024-01-20 06:20:00.734771,Höhle,Krumpaul,2154,181
2024-01-20 06:10:01.511261,Krumpaul,Höhle,2174,184
2024-01-20 06:10:01.511261,Krumpaul,Krankenhaus,1539,147
2024-01-20 06:10:01.382016,Krankenhaus,Höhle,1902,176
2024-01-20 06:10:01.382016,Krankenhaus,Krumpaul,1560,145
2024-01-20 06:10:01.192556,Höhle,Krankenhaus,1905,183
2024-01-20 06:10:01.192556,Höhle,Krumpaul,2154,181
2024-01-20 06:00:02.064896,Krumpaul,Höhle,2174,184
2024-01-20 06:00:02.064896,Krumpaul,Krankenhaus,1539,147
2024-01-20 06:00:01.931333,Krankenhaus,Höhle,1902,176
2024-01-20 06:00:01.931333,Krankenhaus,Krumpaul,1560,145
2024-01-20 06:00:01.769143,Höhle,Krankenhaus,1905,183
2024-01-20 06:00:01.769143,Höhle,Krumpaul,2154,181
2024-01-20 05:50:01.671541,Krumpaul,Höhle,2174,184
2024-01-20 05:50:01.671541,Krumpaul,Krankenhaus,1539,147
2024-01-20 05:50:01.562253,Krankenhaus,Höhle,1902,176
2024-01-20 05:50:01.562253,Krankenhaus,Krumpaul,1560,145
2024-01-20 05:50:01.376054,Höhle,Krankenhaus,1905,183
2024-01-20 05:50:01.376054,Höhle,Krumpaul,2154,181
2024-01-20 05:40:01.475207,Krumpaul,Höhle,2174,184
2024-01-20 05:40:01.475207,Krumpaul,Krankenhaus,1539,147
2024-01-20 05:40:01.351025,Krankenhaus,Höhle,1902,176
2024-01-20 05:40:01.351025,Krankenhaus,Krumpaul,1560,145
2024-01-20 05:40:01.186046,Höhle,Krankenhaus,1905,183
2024-01-20 05:40:01.186046,Höhle,Krumpaul,2154,181
2024-01-20 05:30:01.629751,Krumpaul,Höhle,2174,184
2024-01-20 05:30:01.629751,Krumpaul,Krankenhaus,1539,147
2024-01-20 05:30:01.479818,Krankenhaus,Höhle,1902,176
2024-01-20 05:30:01.479818,Krankenhaus,Krumpaul,1560,145
2024-01-20 05:30:01.280307,Höhle,Krankenhaus,1905,183
2024-01-20 05:30:01.280307,Höhle,Krumpaul,2154,181
2024-01-20 05:10:31.464224,Krumpaul,Höhle,2174,184
2024-01-20 05:10:31.464224,Krumpaul,Krankenhaus,1539,147
2024-01-20 05:10:31.29851,Krankenhaus,Höhle,1902,176
2024-01-20 05:10:31.29851,Krankenhaus,Krumpaul,1560,145
2024-01-20 05:10:31.080524,Höhle,Krankenhaus,1905,183
2024-01-20 05:10:31.080524,Höhle,Krumpaul,2154,181
2024-01-19 21:50:01.542926,Krumpaul,Höhle,2174,184
2024-01-19 21:50:01.542926,Krumpaul,Krankenhaus,1539,147
2024-01-19 21:50:01.416689,Krankenhaus,Höhle,1902,176
2024-01-19 21:50:01.416689,Krankenhaus,Krumpaul,1560,145
2024-01-19 21:50:01.235547,Höhle,Krankenhaus,1905,183
2024-01-19 21:50:01.235547,Höhle,Krumpaul,2154,181
2024-01-19 21:40:02.457584,Krumpaul,Höhle,2174,184
2024-01-19 21:40:02.457584,Krumpaul,Krankenhaus,1539,147
2024-01-19 21:40:02.288539,Krankenhaus,Höhle,1902,176
2024-01-19 21:40:02.288539,Krankenhaus,Krumpaul,1560,145
2024-01-19 21:40:02.069764,Höhle,Krankenhaus,1905,183
2024-01-19 21:40:02.069764,Höhle,Krumpaul,2154,181
2024-01-19 21:10:01.946907,Krumpaul,Höhle,2174,184
2024-01-19 21:10:01.946907,Krumpaul,Krankenhaus,1539,147
2024-01-19 21:10:01.836897,Krankenhaus,Höhle,1902,176
2024-01-19 21:10:01.836897,Krankenhaus,Krumpaul,1560,145
2024-01-19 21:10:01.627882,Höhle,Krankenhaus,1905,183
2024-01-19 21:10:01.627882,Höhle,Krumpaul,2154,181
2024-01-19 21:00:30.492537,Krumpaul,Höhle,2174,184
2024-01-19 21:00:30.492537,Krumpaul,Krankenhaus,1539,147
2024-01-19 21:00:30.313344,Krankenhaus,Höhle,1902,176
2024-01-19 21:00:30.313344,Krankenhaus,Krumpaul,1560,145
2024-01-19 21:00:30.082173,Höhle,Krankenhaus,1905,183
2024-01-19 21:00:30.082173,Höhle,Krumpaul,2154,181
2024-01-19 20:30:02.424978,Krumpaul,Höhle,2174,184
2024-01-19 20:30:02.424978,Krumpaul,Krankenhaus,1539,147
2024-01-19 20:30:02.284468,Krankenhaus,Höhle,1902,176
2024-01-19 20:30:02.284468,Krankenhaus,Krumpaul,1560,145
2024-01-19 20:30:02.076426,Höhle,Krankenhaus,1905,183
2024-01-19 20:30:02.076426,Höhle,Krumpaul,2154,181
2024-01-19 20:20:02.100506,Krumpaul,Höhle,2174,184
2024-01-19 20:20:02.100506,Krumpaul,Krankenhaus,1539,147
2024-01-19 20:20:01.944085,Krankenhaus,Höhle,1902,176
2024-01-19 20:20:01.944085,Krankenhaus,Krumpaul,1560,145
2024-01-19 20:20:01.731493,Höhle,Krankenhaus,1905,183
2024-01-19 20:20:01.731493,Höhle,Krumpaul,2154,181
2024-01-19 20:13:55.146908,Krumpaul,Höhle,2174,184
2024-01-19 20:13:55.146908,Krumpaul,Krankenhaus,1539,147
2024-01-19 20:13:54.986416,Krankenhaus,Höhle,1902,176
2024-01-19 20:13:54.986416,Krankenhaus,Krumpaul,1560,145
2024-01-19 20:13:54.773701,Höhle,Krankenhaus,1905,183
2024-01-19 20:13:54.773701,Höhle,Krumpaul,2154,181
2024-01-19 19:30:01.757444,Krumpaul,Höhle,2174,184
2024-01-19 19:30:01.757444,Krumpaul,Krankenhaus,1539,147
2024-01-19 19:30:01.595731,Krankenhaus,Höhle,1902,176
2024-01-19 19:30:01.595731,Krankenhaus,Krumpaul,1560,145
2024-01-19 19:30:01.387164,Höhle,Krankenhaus,1905,183
2024-01-19 19:30:01.387164,Höhle,Krumpaul,2154,181
2024-01-19 19:10:01.532132,Krumpaul,Höhle,2174,184
2024-01-19 19:10:01.532132,Krumpaul,Krankenhaus,1539,147
2024-01-19 19:10:01.406139,Krankenhaus,Höhle,1902,176
2024-01-19 19:10:01.406139,Krankenhaus,Krumpaul,1560,145
2024-01-19 19:10:01.230627,Höhle,Krankenhaus,1905,183
2024-01-19 19:10:01.230627,Höhle,Krumpaul,2154,181
2024-01-19 19:00:02.352521,Krumpaul,Höhle,2174,184
2024-01-19 19:00:02.352521,Krumpaul,Krankenhaus,1539,147
2024-01-19 19:00:02.195183,Krankenhaus,Höhle,1902,176
2024-01-19 19:00:02.195183,Krankenhaus,Krumpaul,1560,145
2024-01-19 19:00:01.989232,Höhle,Krankenhaus,1905,183
2024-01-19 19:00:01.989232,Höhle,Krumpaul,2154,181
2024-01-19 18:50:01.025518,Krumpaul,Höhle,2174,184
2024-01-19 18:50:01.025518,Krumpaul,Krankenhaus,1539,147
2024-01-19 18:50:00.891116,Krankenhaus,Höhle,1902,176
2024-01-19 18:50:00.891116,Krankenhaus,Krumpaul,1560,145
2024-01-19 18:50:00.715613,Höhle,Krankenhaus,1905,183
2024-01-19 18:50:00.715613,Höhle,Krumpaul,2154,181
2024-01-19 18:40:01.988673,Krumpaul,Höhle,2174,184
2024-01-19 18:40:01.988673,Krumpaul,Krankenhaus,1539,147
2024-01-19 18:40:01.826048,Krankenhaus,Höhle,1902,176
2024-01-19 18:40:01.826048,Krankenhaus,Krumpaul,1560,145
2024-01-19 18:40:01.625744,Höhle,Krankenhaus,1905,183
2024-01-19 18:40:01.625744,Höhle,Krumpaul,2154,181
2024-01-19 18:30:01.999746,Krumpaul,Höhle,2174,184
2024-01-19 18:30:01.999746,Krumpaul,Krankenhaus,1539,147
2024-01-19 18:30:01.838079,Krankenhaus,Höhle,1902,176
2024-01-19 18:30:01.838079,Krankenhaus,Krumpaul,1560,145
2024-01-19 18:30:01.644008,Höhle,Krankenhaus,1905,183
2024-01-19 18:30:01.644008,Höhle,Krumpaul,2154,181
2024-01-19 18:20:01.761141,Krumpaul,Höhle,2174,184
2024-01-19 18:20:01.761141,Krumpaul,Krankenhaus,1539,147
2024-01-19 18:20:01.627293,Krankenhaus,Höhle,1902,176
2024-01-19 18:20:01.627293,Krankenhaus,Krumpaul,1560,145
2024-01-19 18:20:01.422944,Höhle,Krankenhaus,1905,183
2024-01-19 18:20:01.422944,Höhle,Krumpaul,2154,181
2024-01-19 17:50:02.195553,Krumpaul,Höhle,2174,184
2024-01-19 17:50:02.195553,Krumpaul,Krankenhaus,1539,147
2024-01-19 17:50:02.036822,Krankenhaus,Höhle,1902,176
2024-01-19 17:50:02.036822,Krankenhaus,Krumpaul,1560,145
2024-01-19 17:50:01.837612,Höhle,Krankenhaus,1905,183
2024-01-19 17:50:01.837612,Höhle,Krumpaul,2154,181
2024-01-19 17:30:01.820091,Krumpaul,Höhle,2174,184
2024-01-19 17:30:01.820091,Krumpaul,Krankenhaus,1539,147
2024-01-19 17:30:01.666457,Krankenhaus,Höhle,1902,176
2024-01-19 17:30:01.666457,Krankenhaus,Krumpaul,1560,145
2024-01-19 17:30:01.491592,Höhle,Krankenhaus,1905,183
2024-01-19 17:30:01.491592,Höhle,Krumpaul,2154,181
2024-01-19 17:20:01.655007,Krumpaul,Höhle,2174,184
2024-01-19 17:20:01.655007,Krumpaul,Krankenhaus,1539,147
2024-01-19 17:20:01.513637,Krankenhaus,Höhle,1902,176
2024-01-19 17:20:01.513637,Krankenhaus,Krumpaul,1560,145
2024-01-19 17:20:01.343925,Höhle,Krankenhaus,1905,183
2024-01-19 17:20:01.343925,Höhle,Krumpaul,2154,181
2024-01-19 17:10:01.676414,Krumpaul,Höhle,2174,184
2024-01-19 17:10:01.676414,Krumpaul,Krankenhaus,1539,147
2024-01-19 17:10:01.527825,Krankenhaus,Höhle,1902,176
2024-01-19 17:10:01.527825,Krankenhaus,Krumpaul,1560,145
2024-01-19 17:10:01.31202,Höhle,Krankenhaus,1905,183
2024-01-19 17:10:01.31202,Höhle,Krumpaul,2154,181
2024-01-19 17:00:02.057525,Krumpaul,Höhle,2174,184
2024-01-19 17:00:02.057525,Krumpaul,Krankenhaus,1539,147
2024-01-19 17:00:01.93343,Krankenhaus,Höhle,1902,176
2024-01-19 17:00:01.93343,Krankenhaus,Krumpaul,1560,145
2024-01-19 17:00:01.717333,Höhle,Krankenhaus,1905,183
2024-01-19 17:00:01.717333,Höhle,Krumpaul,2154,181
2024-01-19 16:50:01.507571,Krumpaul,Höhle,2174,184
2024-01-19 16:50:01.507571,Krumpaul,Krankenhaus,1539,147
2024-01-19 16:50:01.358901,Krankenhaus,Höhle,1902,176
2024-01-19 16:50:01.358901,Krankenhaus,Krumpaul,1560,145
2024-01-19 16:50:01.122185,Höhle,Krankenhaus,1905,183
2024-01-19 16:50:01.122185,Höhle,Krumpaul,2154,181
2024-01-19 16:40:02.146614,Krumpaul,Höhle,2174,184
2024-01-19 16:40:02.146614,Krumpaul,Krankenhaus,1539,147
2024-01-19 16:40:01.996903,Krankenhaus,Höhle,1902,176
2024-01-19 16:40:01.996903,Krankenhaus,Krumpaul,1560,145
2024-01-19 16:40:01.813723,Höhle,Krankenhaus,1905,183
2024-01-19 16:40:01.813723,Höhle,Krumpaul,2154,181
2024-01-19 16:30:01.953253,Krumpaul,Höhle,2174,184
2024-01-19 16:30:01.953253,Krumpaul,Krankenhaus,1539,147
2024-01-19 16:30:01.791769,Krankenhaus,Höhle,1902,176
2024-01-19 16:30:01.791769,Krankenhaus,Krumpaul,1560,145
2024-01-19 16:30:01.598616,Höhle,Krankenhaus,1905,183
2024-01-19 16:30:01.598616,Höhle,Krumpaul,2154,181
2024-01-19 16:20:02.130479,Krumpaul,Höhle,2174,184
2024-01-19 16:20:02.130479,Krumpaul,Krankenhaus,1539,147
2024-01-19 16:20:01.987768,Krankenhaus,Höhle,1902,176
2024-01-19 16:20:01.987768,Krankenhaus,Krumpaul,1560,145
2024-01-19 16:20:01.777885,Höhle,Krankenhaus,1905,183
2024-01-19 16:20:01.777885,Höhle,Krumpaul,2154,181
2024-01-19 16:10:01.522753,Krumpaul,Höhle,2174,184
2024-01-19 16:10:01.522753,Krumpaul,Krankenhaus,1539,147
2024-01-19 16:10:01.361215,Krankenhaus,Höhle,1902,176
2024-01-19 16:10:01.361215,Krankenhaus,Krumpaul,1560,145
2024-01-19 16:10:01.160773,Höhle,Krankenhaus,1905,183
2024-01-19 16:10:01.160773,Höhle,Krumpaul,2154,181
2024-01-19 16:00:01.33616,Krumpaul,Höhle,2174,184
2024-01-19 16:00:01.33616,Krumpaul,Krankenhaus,1539,147
2024-01-19 16:00:01.214974,Krankenhaus,Höhle,1902,176
2024-01-19 16:00:01.214974,Krankenhaus,Krumpaul,1560,145
2024-01-19 16:00:01.05739,Höhle,Krankenhaus,1905,183
2024-01-19 16:00:01.05739,Höhle,Krumpaul,2154,181
2024-01-19 15:50:02.157532,Krumpaul,Höhle,2174,184
2024-01-19 15:50:02.157532,Krumpaul,Krankenhaus,1539,147
2024-01-19 15:50:01.975341,Krankenhaus,Höhle,1902,176
2024-01-19 15:50:01.975341,Krankenhaus,Krumpaul,1560,145
2024-01-19 15:50:01.776043,Höhle,Krankenhaus,1905,183
2024-01-19 15:50:01.776043,Höhle,Krumpaul,2154,181
2024-01-19 15:40:01.858392,Krumpaul,Höhle,2174,184
2024-01-19 15:40:01.858392,Krumpaul,Krankenhaus,1539,147
2024-01-19 15:40:01.738634,Krankenhaus,Höhle,1902,176
2024-01-19 15:40:01.738634,Krankenhaus,Krumpaul,1560,145
2024-01-19 15:40:01.580566,Höhle,Krankenhaus,1905,183
2024-01-19 15:40:01.580566,Höhle,Krumpaul,2154,181
2024-01-19 15:30:02.155087,Krumpaul,Höhle,2174,184
2024-01-19 15:30:02.155087,Krumpaul,Krankenhaus,1539,147
2024-01-19 15:30:01.860308,Krankenhaus,Höhle,1902,176
2024-01-19 15:30:01.860308,Krankenhaus,Krumpaul,1560,145
2024-01-19 15:30:01.610715,Höhle,Krankenhaus,1905,183
2024-01-19 15:30:01.610715,Höhle,Krumpaul,2154,181
2024-01-19 14:30:01.357891,Krumpaul,Höhle,2174,184
2024-01-19 14:30:01.357891,Krumpaul,Krankenhaus,1539,147
2024-01-19 14:30:01.180178,Krankenhaus,Höhle,1902,176
2024-01-19 14:30:01.180178,Krankenhaus,Krumpaul,1560,145
2024-01-19 14:30:00.993739,Höhle,Krankenhaus,1905,183
2024-01-19 14:30:00.993739,Höhle,Krumpaul,2154,181
2024-01-19 14:00:03.701104,Krumpaul,Höhle,2174,184
2024-01-19 14:00:03.701104,Krumpaul,Krankenhaus,1539,147
2024-01-19 14:00:03.532976,Krankenhaus,Höhle,1902,176
2024-01-19 14:00:03.532976,Krankenhaus,Krumpaul,1560,145
2024-01-19 14:00:03.311549,Höhle,Krankenhaus,1905,183
2024-01-19 14:00:03.311549,Höhle,Krumpaul,2154,181
2024-01-19 13:50:05.163384,Krumpaul,Höhle,2174,184
2024-01-19 13:50:05.163384,Krumpaul,Krankenhaus,1539,147
2024-01-19 13:50:05.02013,Krankenhaus,Höhle,1902,176
2024-01-19 13:50:05.02013,Krankenhaus,Krumpaul,1560,145
2024-01-19 13:50:04.661927,Höhle,Krankenhaus,1905,183
2024-01-19 13:50:04.661927,Höhle,Krumpaul,2154,181
2024-01-19 13:40:03.10515,Krumpaul,Höhle,2174,184
2024-01-19 13:40:03.10515,Krumpaul,Krankenhaus,1539,147
2024-01-19 13:40:02.93135,Krankenhaus,Höhle,1902,176
2024-01-19 13:40:02.93135,Krankenhaus,Krumpaul,1560,145
2024-01-19 13:40:02.713127,Höhle,Krankenhaus,1905,183
2024-01-19 13:40:02.713127,Höhle,Krumpaul,2154,181
2024-01-19 13:30:02.072171,Krumpaul,Höhle,2174,184
2024-01-19 13:30:02.072171,Krumpaul,Krankenhaus,1510,232
2024-01-19 13:30:01.916666,Krankenhaus,Höhle,1902,176
2024-01-19 13:30:01.916666,Krankenhaus,Krumpaul,1560,145
2024-01-19 13:30:01.713697,Höhle,Krankenhaus,1905,183
2024-01-19 13:30:01.713697,Höhle,Krumpaul,2154,181
2024-01-19 13:20:01.945463,Krumpaul,Höhle,2174,184
2024-01-19 13:20:01.945463,Krumpaul,Krankenhaus,1510,232
2024-01-19 13:20:01.788851,Krankenhaus,Höhle,1902,176
2024-01-19 13:20:01.788851,Krankenhaus,Krumpaul,1560,145
2024-01-19 13:20:01.584111,Höhle,Krankenhaus,1905,183
2024-01-19 13:20:01.584111,Höhle,Krumpaul,2154,181
2024-01-19 13:10:02.658527,Krumpaul,Höhle,2174,184
2024-01-19 13:10:02.658527,Krumpaul,Krankenhaus,1539,147
2024-01-19 13:10:02.515607,Krankenhaus,Höhle,1902,176
2024-01-19 13:10:02.515607,Krankenhaus,Krumpaul,1560,145
2024-01-19 13:10:02.313466,Höhle,Krankenhaus,1905,183
2024-01-19 13:10:02.313466,Höhle,Krumpaul,2154,181
2024-01-19 13:00:03.120408,Krumpaul,Höhle,2174,184
2024-01-19 13:00:03.120408,Krumpaul,Krankenhaus,1539,147
2024-01-19 13:00:02.998026,Krankenhaus,Höhle,1902,176
2024-01-19 13:00:02.998026,Krankenhaus,Krumpaul,1560,145
2024-01-19 13:00:02.792349,Höhle,Krankenhaus,1905,183
2024-01-19 13:00:02.792349,Höhle,Krumpaul,2154,181
2024-01-19 12:50:02.84499,Krumpaul,Höhle,2174,184
2024-01-19 12:50:02.84499,Krumpaul,Krankenhaus,1539,147
2024-01-19 12:50:02.67278,Krankenhaus,Höhle,1902,176
2024-01-19 12:50:02.67278,Krankenhaus,Krumpaul,1560,145
2024-01-19 12:50:02.494626,Höhle,Krankenhaus,1905,183
2024-01-19 12:50:02.494626,Höhle,Krumpaul,2154,181
2024-01-19 12:40:03.738392,Krumpaul,Höhle,2174,184
2024-01-19 12:40:03.738392,Krumpaul,Krankenhaus,1539,147
2024-01-19 12:40:03.583245,Krankenhaus,Höhle,1902,176
2024-01-19 12:40:03.583245,Krankenhaus,Krumpaul,1560,145
2024-01-19 12:40:03.397004,Höhle,Krankenhaus,1905,183
2024-01-19 12:40:03.397004,Höhle,Krumpaul,2154,181
2024-01-19 12:30:03.172619,Krumpaul,Höhle,2174,184
2024-01-19 12:30:03.172619,Krumpaul,Krankenhaus,1539,147
2024-01-19 12:30:03.020149,Krankenhaus,Höhle,1902,176
2024-01-19 12:30:03.020149,Krankenhaus,Krumpaul,1560,145
2024-01-19 12:30:02.818282,Höhle,Krankenhaus,1905,183
2024-01-19 12:30:02.818282,Höhle,Krumpaul,2154,181
2024-01-19 12:20:03.638704,Krumpaul,Höhle,2174,184
2024-01-19 12:20:03.638704,Krumpaul,Krankenhaus,1539,147
2024-01-19 12:20:03.463441,Krankenhaus,Höhle,1902,176
2024-01-19 12:20:03.463441,Krankenhaus,Krumpaul,1560,145
2024-01-19 12:20:03.183925,Höhle,Krankenhaus,1905,183
2024-01-19 12:20:03.183925,Höhle,Krumpaul,2154,181
2024-01-19 12:10:03.273709,Krumpaul,Höhle,2174,184
2024-01-19 12:10:03.273709,Krumpaul,Krankenhaus,1539,147
2024-01-19 12:10:03.106452,Krankenhaus,Höhle,1902,176
2024-01-19 12:10:03.106452,Krankenhaus,Krumpaul,1560,145
2024-01-19 12:10:02.907865,Höhle,Krankenhaus,1905,183
2024-01-19 12:10:02.907865,Höhle,Krumpaul,2154,181
2024-01-19 12:00:03.047028,Krumpaul,Höhle,2174,184
2024-01-19 12:00:03.047028,Krumpaul,Krankenhaus,1539,147
2024-01-19 12:00:02.886817,Krankenhaus,Höhle,1902,176
2024-01-19 12:00:02.886817,Krankenhaus,Krumpaul,1560,145
2024-01-19 12:00:02.69544,Höhle,Krankenhaus,1905,183
2024-01-19 12:00:02.69544,Höhle,Krumpaul,2154,181
2024-01-19 11:50:02.783548,Krumpaul,Höhle,2174,184
2024-01-19 11:50:02.783548,Krumpaul,Krankenhaus,1539,147
2024-01-19 11:50:02.638788,Krankenhaus,Höhle,1902,176
2024-01-19 11:50:02.638788,Krankenhaus,Krumpaul,1560,145
2024-01-19 11:50:02.438785,Höhle,Krankenhaus,1905,183
2024-01-19 11:50:02.438785,Höhle,Krumpaul,2154,181
2024-01-19 11:40:03.291545,Krumpaul,Höhle,2174,184
2024-01-19 11:40:03.291545,Krumpaul,Krankenhaus,1539,147
2024-01-19 11:40:03.135946,Krankenhaus,Höhle,1902,176
2024-01-19 11:40:03.135946,Krankenhaus,Krumpaul,1560,145
2024-01-19 11:40:02.930928,Höhle,Krankenhaus,1905,183
2024-01-19 11:40:02.930928,Höhle,Krumpaul,2154,181
2024-01-19 11:30:02.739282,Krumpaul,Höhle,2174,184
2024-01-19 11:30:02.739282,Krumpaul,Krankenhaus,1539,147
2024-01-19 11:30:02.604677,Krankenhaus,Höhle,1902,176
2024-01-19 11:30:02.604677,Krankenhaus,Krumpaul,1560,145
2024-01-19 11:30:02.396324,Höhle,Krankenhaus,1905,183
2024-01-19 11:30:02.396324,Höhle,Krumpaul,2154,181
2024-01-19 11:20:02.788156,Krumpaul,Höhle,2174,184
2024-01-19 11:20:02.788156,Krumpaul,Krankenhaus,1539,147
2024-01-19 11:20:02.587439,Krankenhaus,Höhle,1902,176
2024-01-19 11:20:02.587439,Krankenhaus,Krumpaul,1560,145
2024-01-19 11:20:02.248623,Höhle,Krankenhaus,1905,183
2024-01-19 11:20:02.248623,Höhle,Krumpaul,2154,181
2024-01-19 11:10:03.023679,Krumpaul,Höhle,2174,184
2024-01-19 11:10:03.023679,Krumpaul,Krankenhaus,1539,147
2024-01-19 11:10:02.866213,Krankenhaus,Höhle,1902,176
2024-01-19 11:10:02.866213,Krankenhaus,Krumpaul,1560,145
2024-01-19 11:10:02.660713,Höhle,Krankenhaus,1905,183
2024-01-19 11:10:02.660713,Höhle,Krumpaul,2154,181
2024-01-19 11:00:02.935733,Krumpaul,Höhle,2174,184
2024-01-19 11:00:02.935733,Krumpaul,Krankenhaus,1539,147
2024-01-19 11:00:02.766208,Krankenhaus,Höhle,1902,176
2024-01-19 11:00:02.766208,Krankenhaus,Krumpaul,1560,145
2024-01-19 11:00:02.5654,Höhle,Krankenhaus,1905,183
2024-01-19 11:00:02.5654,Höhle,Krumpaul,2154,181
2024-01-19 10:50:04.104638,Krumpaul,Höhle,2174,184
2024-01-19 10:50:04.104638,Krumpaul,Krankenhaus,1539,147
2024-01-19 10:50:03.961372,Krankenhaus,Höhle,1902,176
2024-01-19 10:50:03.961372,Krankenhaus,Krumpaul,1560,145
2024-01-19 10:50:03.706731,Höhle,Krankenhaus,1905,183
2024-01-19 10:50:03.706731,Höhle,Krumpaul,2154,181
2024-01-19 10:40:03.979465,Krumpaul,Höhle,2174,184
2024-01-19 10:40:03.979465,Krumpaul,Krankenhaus,1539,147
2024-01-19 10:40:03.814658,Krankenhaus,Höhle,1902,176
2024-01-19 10:40:03.814658,Krankenhaus,Krumpaul,1560,145
2024-01-19 10:40:03.630929,Höhle,Krankenhaus,1905,183
2024-01-19 10:40:03.630929,Höhle,Krumpaul,2154,181
2024-01-19 10:30:04.021741,Krumpaul,Höhle,2174,184
2024-01-19 10:30:04.021741,Krumpaul,Krankenhaus,1539,147
2024-01-19 10:30:03.867813,Krankenhaus,Höhle,1902,176
2024-01-19 10:30:03.867813,Krankenhaus,Krumpaul,1560,145
2024-01-19 10:30:03.677761,Höhle,Krankenhaus,1905,183
2024-01-19 10:30:03.677761,Höhle,Krumpaul,2154,181
2024-01-19 10:20:02.409247,Krumpaul,Höhle,2174,184
2024-01-19 10:20:02.409247,Krumpaul,Krankenhaus,1539,147
2024-01-19 10:20:02.262275,Krankenhaus,Höhle,1902,176
2024-01-19 10:20:02.262275,Krankenhaus,Krumpaul,1560,145
2024-01-19 10:20:02.07088,Höhle,Krankenhaus,1905,183
2024-01-19 10:20:02.07088,Höhle,Krumpaul,2154,181
2024-01-19 10:10:02.938476,Krumpaul,Höhle,2174,184
2024-01-19 10:10:02.938476,Krumpaul,Krankenhaus,1539,147
2024-01-19 10:10:02.775302,Krankenhaus,Höhle,1902,176
2024-01-19 10:10:02.775302,Krankenhaus,Krumpaul,1560,145
2024-01-19 10:10:02.585213,Höhle,Krankenhaus,1905,183
2024-01-19 10:10:02.585213,Höhle,Krumpaul,2154,181
2024-01-19 10:00:03.068978,Krumpaul,Höhle,2174,184
2024-01-19 10:00:03.068978,Krumpaul,Krankenhaus,1539,147
2024-01-19 10:00:02.936539,Krankenhaus,Höhle,1902,176
2024-01-19 10:00:02.936539,Krankenhaus,Krumpaul,1560,145
2024-01-19 10:00:02.754212,Höhle,Krankenhaus,1905,183
