from,to,distance_m,duration_s,duration_in_traffic_s,datetime,from_to
Höhle,Krumpaul,2154,180,178,2023-12-25T13:45:24.635787000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,165,2023-12-25T13:45:24.635787000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,145,2023-12-25T13:45:24.635787000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,184,2023-12-25T13:45:24.635787000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,149,2023-12-25T13:45:24.635787000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,168,2023-12-24T19:20:02.234148000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,174,2023-12-24T19:20:02.234148000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,158,2023-12-24T19:20:02.234148000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,131,2023-12-24T19:20:02.234148000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,164,2023-12-24T19:20:02.234148000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,127,2023-12-24T19:20:02.234148000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,193,2023-12-23T12:42:41.819418000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,192,2023-12-23T12:42:41.819418000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,180,2023-12-23T12:42:41.819418000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,148,2023-12-23T12:42:41.819418000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,195,2023-12-23T12:42:41.819418000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,157,2023-12-23T12:42:41.819418000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,160,2023-12-22T21:20:03.113678000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,164,2023-12-22T21:20:03.113678000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,158,2023-12-22T21:20:03.113678000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,128,2023-12-22T21:20:03.113678000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,168,2023-12-22T21:20:03.113678000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,129,2023-12-22T21:20:03.113678000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,255,2023-12-20T12:15:01.910446000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,251,2023-12-20T12:15:01.910446000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,206,2023-12-20T12:15:01.910446000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,177,2023-12-20T12:15:01.910446000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,201,2023-12-20T12:15:01.910446000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,164,2023-12-20T12:15:01.910446000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,195,2023-12-21T14:50:01.897402000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,191,2023-12-21T14:50:01.897402000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,184,2023-12-21T14:50:01.897402000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,158,2023-12-21T14:50:01.897402000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,196,2023-12-21T14:50:01.897402000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,162,2023-12-21T14:50:01.897402000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,165,2023-12-24T16:20:02.176151000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,168,2023-12-24T16:20:02.176151000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,167,2023-12-24T16:20:02.176151000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,137,2023-12-24T16:20:02.176151000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,179,2023-12-24T16:20:02.176151000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,142,2023-12-24T16:20:02.176151000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,165,2023-12-21T05:30:01.971166000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,165,2023-12-21T05:30:01.971166000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,157,2023-12-21T05:30:01.971166000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,128,2023-12-21T05:30:01.971166000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,165,2023-12-21T05:30:01.971166000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,132,2023-12-21T05:30:01.971166000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,157,2023-12-22T22:20:02.245867000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,160,2023-12-22T22:20:02.245867000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,157,2023-12-22T22:20:02.245867000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,127,2023-12-22T22:20:02.245867000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,170,2023-12-22T22:20:02.245867000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,133,2023-12-22T22:20:02.245867000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,156,2023-12-22T22:35:09.141904000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,158,2023-12-22T22:35:09.141904000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,151,2023-12-22T22:35:09.141904000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,124,2023-12-22T22:35:09.141904000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,161,2023-12-22T22:35:09.141904000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,127,2023-12-22T22:35:09.141904000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,161,2023-12-21T22:40:33.585866000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,156,2023-12-21T22:40:33.585866000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,158,2023-12-21T22:40:33.585866000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,127,2023-12-21T22:40:33.585866000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,163,2023-12-21T22:40:33.585866000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,128,2023-12-21T22:40:33.585866000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,166,2023-12-22T05:10:02.471297000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,166,2023-12-22T05:10:02.471297000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,154,2023-12-22T05:10:02.471297000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,132,2023-12-22T05:10:02.471297000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,165,2023-12-22T05:10:02.471297000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,137,2023-12-22T05:10:02.471297000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,218,2023-12-22T15:40:02.849752000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,214,2023-12-22T15:40:02.849752000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,203,2023-12-22T15:40:02.849752000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,168,2023-12-22T15:40:02.849752000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,217,2023-12-22T15:40:02.849752000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,178,2023-12-22T15:40:02.849752000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,209,2023-12-22T12:00:21.179289000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,200,2023-12-22T12:00:21.179289000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,195,2023-12-22T12:00:21.179289000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,166,2023-12-22T12:00:21.179289000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,208,2023-12-22T12:00:21.179289000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,174,2023-12-22T12:00:21.179289000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,226,2023-12-21T15:30:02.297930000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,217,2023-12-21T15:30:02.297930000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,193,2023-12-21T15:30:02.297930000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,167,2023-12-21T15:30:02.297930000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,221,2023-12-21T15:30:02.297930000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,187,2023-12-21T15:30:02.297930000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,187,2023-12-25T15:55:02.060892000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,190,2023-12-25T15:55:02.060892000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,177,2023-12-25T15:55:02.060892000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,159,2023-12-25T15:55:02.060892000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,192,2023-12-25T15:55:02.060892000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,159,2023-12-25T15:55:02.060892000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,182,2023-12-21T14:20:01.832047000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,186,2023-12-21T14:20:01.832047000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,188,2023-12-21T14:20:01.832047000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,162,2023-12-21T14:20:01.832047000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,197,2023-12-21T14:20:01.832047000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,158,2023-12-21T14:20:01.832047000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,161,2023-12-24T12:38:38.199374000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,166,2023-12-24T12:38:38.199374000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,157,2023-12-24T12:38:38.199374000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,131,2023-12-24T12:38:38.199374000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,167,2023-12-24T12:38:38.199374000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,130,2023-12-24T12:38:38.199374000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,181,2023-12-23T09:00:29.823635000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,177,2023-12-23T09:00:29.823635000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,175,2023-12-23T09:00:29.823635000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,142,2023-12-23T09:00:29.823635000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,187,2023-12-23T09:00:29.823635000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,149,2023-12-23T09:00:29.823635000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,174,2023-12-25T12:32:52.242102000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,176,2023-12-25T12:32:52.242102000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,171,2023-12-25T12:32:52.242102000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,146,2023-12-25T12:32:52.242102000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,181,2023-12-25T12:32:52.242102000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,143,2023-12-25T12:32:52.242102000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,153,2023-12-24T21:55:02.622308000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,163,2023-12-24T21:55:02.622308000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,144,2023-12-24T21:55:02.622308000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,119,2023-12-24T21:55:02.622308000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,155,2023-12-24T21:55:02.622308000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,114,2023-12-24T21:55:02.622308000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,197,2023-12-20T15:00:49.370172000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,193,2023-12-20T15:00:49.370172000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,199,2023-12-20T15:00:49.370172000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,164,2023-12-20T15:00:49.370172000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,220,2023-12-20T15:00:49.370172000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,177,2023-12-20T15:00:49.370172000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,156,2023-12-20T22:40:02.718295000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,164,2023-12-20T22:40:02.718295000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,155,2023-12-20T22:40:02.718295000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,134,2023-12-20T22:40:02.718295000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,162,2023-12-20T22:40:02.718295000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,118,2023-12-20T22:40:02.718295000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,190,2023-12-25T16:45:01.706077000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,197,2023-12-25T16:45:01.706077000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,174,2023-12-25T16:45:01.706077000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,157,2023-12-25T16:45:01.706077000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,190,2023-12-25T16:45:01.706077000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,154,2023-12-25T16:45:01.706077000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,162,2023-12-24T12:00:47.205329000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,164,2023-12-24T12:00:47.205329000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,159,2023-12-24T12:00:47.205329000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,131,2023-12-24T12:00:47.205329000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,169,2023-12-24T12:00:47.205329000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,137,2023-12-24T12:00:47.205329000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,192,2023-12-22T09:51:35.323570000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,192,2023-12-22T09:51:35.323570000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,182,2023-12-22T09:51:35.323570000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,159,2023-12-22T09:51:35.323570000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,192,2023-12-22T09:51:35.323570000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,161,2023-12-22T09:51:35.323570000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,229,2023-12-20T10:59:09.884939000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,219,2023-12-20T10:59:09.884939000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,213,2023-12-20T10:59:09.884939000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,179,2023-12-20T10:59:09.884939000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,231,2023-12-20T10:59:09.884939000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,189,2023-12-20T10:59:09.884939000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,176,2023-12-25T12:25:04.453728000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,179,2023-12-25T12:25:04.453728000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,167,2023-12-25T12:25:04.453728000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,145,2023-12-25T12:25:04.453728000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,179,2023-12-25T12:25:04.453728000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,145,2023-12-25T12:25:04.453728000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,170,2023-12-21T18:53:35.637676000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,171,2023-12-21T18:53:35.637676000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,180,2023-12-21T18:53:35.637676000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,141,2023-12-21T18:53:35.637676000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,186,2023-12-21T18:53:35.637676000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,139,2023-12-21T18:53:35.637676000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,188,2023-12-25T16:20:02.693382000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,197,2023-12-25T16:20:02.693382000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,177,2023-12-25T16:20:02.693382000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,158,2023-12-25T16:20:02.693382000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,192,2023-12-25T16:20:02.693382000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,154,2023-12-25T16:20:02.693382000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,156,2023-12-24T20:05:01.577696000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,160,2023-12-24T20:05:01.577696000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,154,2023-12-24T20:05:01.577696000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,127,2023-12-24T20:05:01.577696000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,169,2023-12-24T20:05:01.577696000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,131,2023-12-24T20:05:01.577696000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,207,2023-12-21T10:30:01.567600000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,207,2023-12-21T10:30:01.567600000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,193,2023-12-21T10:30:01.567600000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,167,2023-12-21T10:30:01.567600000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,201,2023-12-21T10:30:01.567600000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,165,2023-12-21T10:30:01.567600000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,185,2023-12-23T10:30:02.380156000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,181,2023-12-23T10:30:02.380156000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,175,2023-12-23T10:30:02.380156000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,150,2023-12-23T10:30:02.380156000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,186,2023-12-23T10:30:02.380156000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,156,2023-12-23T10:30:02.380156000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,178,2023-12-20T18:10:02.334926000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,182,2023-12-20T18:10:02.334926000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,184,2023-12-20T18:10:02.334926000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,154,2023-12-20T18:10:02.334926000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,195,2023-12-20T18:10:02.334926000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,157,2023-12-20T18:10:02.334926000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,179,2023-12-23T16:40:01.950269000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,179,2023-12-23T16:40:01.950269000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,170,2023-12-23T16:40:01.950269000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,136,2023-12-23T16:40:01.950269000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,188,2023-12-23T16:40:01.950269000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,145,2023-12-23T16:40:01.950269000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,184,2023-12-23T10:20:03.707444000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,180,2023-12-23T10:20:03.707444000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,182,2023-12-23T10:20:03.707444000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,151,2023-12-23T10:20:03.707444000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,190,2023-12-23T10:20:03.707444000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,157,2023-12-23T10:20:03.707444000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,162,2023-12-24T12:50:02.773290000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,166,2023-12-24T12:50:02.773290000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,161,2023-12-24T12:50:02.773290000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,132,2023-12-24T12:50:02.773290000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,172,2023-12-24T12:50:02.773290000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,131,2023-12-24T12:50:02.773290000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,154,2023-12-24T05:22:40.918468000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,160,2023-12-24T05:22:40.918468000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,144,2023-12-24T05:22:40.918468000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,118,2023-12-24T05:22:40.918468000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,168,2023-12-24T05:22:40.918468000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,139,2023-12-24T05:22:40.918468000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,198,2023-12-20T15:00:14.842233000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,194,2023-12-20T15:00:14.842233000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,199,2023-12-20T15:00:14.842233000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,164,2023-12-20T15:00:14.842233000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,220,2023-12-20T15:00:14.842233000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,176,2023-12-20T15:00:14.842233000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,207,2023-12-25T07:55:23.685206000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,205,2023-12-25T07:55:23.685206000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,171,2023-12-25T07:55:23.685206000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,159,2023-12-25T07:55:23.685206000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,185,2023-12-25T07:55:23.685206000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,175,2023-12-25T07:55:23.685206000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,186,2023-12-25T11:45:01.770296000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,186,2023-12-25T11:45:01.770296000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,172,2023-12-25T11:45:01.770296000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,148,2023-12-25T11:45:01.770296000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,186,2023-12-25T11:45:01.770296000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,154,2023-12-25T11:45:01.770296000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,182,2023-12-23T13:25:02.268952000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,183,2023-12-23T13:25:02.268952000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,173,2023-12-23T13:25:02.268952000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,143,2023-12-23T13:25:02.268952000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,191,2023-12-23T13:25:02.268952000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,152,2023-12-23T13:25:02.268952000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,164,2023-12-24T15:38:26.616681000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,170,2023-12-24T15:38:26.616681000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,169,2023-12-24T15:38:26.616681000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,142,2023-12-24T15:38:26.616681000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,185,2023-12-24T15:38:26.616681000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,143,2023-12-24T15:38:26.616681000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,163,2023-12-24T12:30:10.229838000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,167,2023-12-24T12:30:10.229838000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,160,2023-12-24T12:30:10.229838000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,135,2023-12-24T12:30:10.229838000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,175,2023-12-24T12:30:10.229838000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,141,2023-12-24T12:30:10.229838000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,173,2023-12-24T15:14:19.114045000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,177,2023-12-24T15:14:19.114045000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,161,2023-12-24T15:14:19.114045000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,139,2023-12-24T15:14:19.114045000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,175,2023-12-24T15:14:19.114045000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,143,2023-12-24T15:14:19.114045000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,168,2023-12-24T19:25:02.947700000,Höhle -> Krankenhaus
